mk2,chek1,cell_line,value,bliss_syn,bliss_area_maxmk2,bliss_area_maxchek1,loewe_syn_linear,loewe_syn
2.5,0.5,Caco2,0.48533333333333334,-0.1446651111111112,0.023864622057001128,0.2556882951653936,0.7998704663212435,NaN
2.5,1,Caco2,0.40066666666666667,-0.010802666666666738,0.023864622057001128,0.2556882951653936,1.1618464961067851,NaN
2.5,2.5,Caco2,0.45133333333333336,0.03193144444444446,0.023864622057001128,0.2556882951653936,1.2503037667071688,NaN
2.5,5,Caco2,0.4226666666666667,0.020409333333333335,0.023864622057001128,0.2556882951653936,1.226905311778291,NaN
5,0,Caco2,0.8966666666666666,NA,0.023864622057001128,0.2556882951653936,NA,NA
5,0.25,Caco2,0.7053333333333334,0.06630888888888897,0.023864622057001128,0.2556882951653936,1.3257918552036203,NaN
5,0.5,Caco2,0.6563333333333333,-0.07953111111111111,0.023864622057001128,0.2556882951653936,0.8225024248302621,NaN
5,1,Caco2,0.5263333333333333,0.04571999999999998,0.023864622057001128,0.2556882951653936,1.1977480647431387,NaN
5,2.5,Caco2,0.48133333333333334,-0.008545555555555528,0.023864622057001128,0.2556882951653936,1.0739074550128538,NaN
5,5,Caco2,0.4746666666666667,0.004813333333333336,0.023864622057001128,0.2556882951653936,1.102791878172589,NaN
0,0,Caco2et KRASG12V pool- -3rep,1,NA,0.31887489609310116,0.3188868159203988,NA,NA
0,0.25,Caco2et KRASG12V pool- -3rep,0.7833333333333333,NA,0.31887489609310116,0.3188868159203988,NA,NA
0,0.5,Caco2et KRASG12V pool- -3rep,0.7013333333333334,NA,0.31887489609310116,0.3188868159203988,NA,NA
0,1,Caco2et KRASG12V pool- -3rep,0.42533333333333334,NA,0.31887489609310116,0.3188868159203988,NA,NA
0,2.5,Caco2et KRASG12V pool- -3rep,0.4026666666666667,NA,0.31887489609310116,0.3188868159203988,NA,NA
0,5,Caco2et KRASG12V pool- -3rep,0.44666666666666666,NA,0.31887489609310116,0.3188868159203988,NA,NA
0.5,0,Caco2et KRASG12V pool- -3rep,0.7976666666666666,NA,0.31887489609310116,0.3188868159203988,NA,NA
0.5,0.25,Caco2et KRASG12V pool- -3rep,0.556,-0.06883888888888878,0.31887489609310116,0.3188868159203988,0.9436936936936939,NA
0.5,0.5,Caco2et KRASG12V pool- -3rep,0.5213333333333333,-0.03809688888888896,0.31887489609310116,0.3188868159203988,1.0466573816155988,NA
0.5,1,Caco2et KRASG12V pool- -3rep,0.384,0.04472577777777781,0.31887489609310116,0.3188868159203988,1.2613636363636365,NA
0.5,2.5,Caco2et KRASG12V pool- -3rep,0.323,0.0018062222222222646,0.31887489609310116,0.3188868159203988,1.1811915312653865,NA
0.5,5,Caco2et KRASG12V pool- -3rep,0.433,0.07670888888888888,0.31887489609310116,0.3188868159203988,1.3327454438565551,NA
1,0,Caco2et KRASG12V pool- -3rep,0.8536666666666667,NA,0.31887489609310116,0.3188868159203988,NA,NA
1,0.25,Caco2et KRASG12V pool- -3rep,0.47966666666666663,-0.18903888888888892,0.31887489609310116,0.3188868159203988,0.697629724535554,NA
1,0.5,Caco2et KRASG12V pool- -3rep,0.45399999999999996,-0.144704888888889,0.31887489609310116,0.3188868159203988,0.8150183150183149,NA
1,1,Caco2et KRASG12V pool- -3rep,0.3426666666666667,-0.020426222222222234,0.31887489609310116,0.3188868159203988,1.0968559837728196,NA
1,2.5,Caco2et KRASG12V pool- -3rep,0.36533333333333334,0.021590222222222233,0.31887489609310116,0.3188868159203988,1.1717436974789914,NA
1,5,Caco2et KRASG12V pool- -3rep,0.42300000000000004,0.0416955555555556,0.31887489609310116,0.3188868159203988,1.2125938763720394,NA
2.5,0,Caco2et KRASG12V pool- -3rep,0.8183333333333334,NA,0.31887489609310116,0.3188868159203988,NA,NA
2.5,0.25,Caco2et KRASG12V pool- -3rep,0.45233333333333337,-0.1886944444444444,0.31887489609310116,0.3188868159203988,0.7273280584297017,NA
2.5,0.5,Caco2et KRASG12V pool- -3rep,0.42566666666666664,-0.14825777777777782,0.31887489609310116,0.3188868159203988,0.8363319791062099,NA
2.5,1,Caco2et KRASG12V pool- -3rep,0.2896666666666667,-0.05839777777777777,0.31887489609310116,0.3188868159203988,1.0647583294228062,NA
2.5,2.5,Caco2et KRASG12V pool- -3rep,0.334,0.0044844444444444576,0.31887489609310116,0.3188868159203988,1.1696696696696698,NA
2.5,5,Caco2et KRASG12V pool- -3rep,0.371,0.005477777777777748,0.31887489609310116,0.3188868159203988,1.1685214626391096,NA
5,0,Caco2et KRASG12V pool- -3rep,0.6683333333333333,NA,0.31887489609310116,0.3188868159203988,NA,NA
5,0.25,Caco2et KRASG12V pool- -3rep,0.4766666666666667,-0.04686111111111113,0.31887489609310116,0.3188868159203988,1.0477707006369426,NA
5,0.5,Caco2et KRASG12V pool- -3rep,0.4826666666666667,0.013942222222222245,0.31887489609310116,0.3188868159203988,1.2184278350515463,NA
5,1,Caco2et KRASG12V pool- -3rep,0.31333333333333335,0.029068888888888922,0.31887489609310116,0.3188868159203988,1.3199029126213593,NA
5,2.5,Caco2et KRASG12V pool- -3rep,0.33866666666666667,0.06955111111111112,0.31887489609310116,0.3188868159203988,1.4047379032258063,NA
5,5,Caco2et KRASG12V pool- -3rep,0.3396666666666667,0.041144444444444483,0.31887489609310116,0.3188868159203988,1.3402322059565877,NA
0,0,Caco2etKRASwtpool-,1,NA,0.119876608130709,1.2988249711649358,NA,NA
0,0.25,Caco2etKRASwtpool-,0.8016666666666666,NA,0.119876608130709,1.2988249711649358,NA,NA
0,0.5,Caco2etKRASwtpool-,0.8536666666666667,NA,0.119876608130709,1.2988249711649358,NA,NA
0,1,Caco2etKRASwtpool-,0.5926666666666667,NA,0.119876608130709,1.2988249711649358,NA,NA
0,2.5,Caco2etKRASwtpool-,0.497,NA,0.119876608130709,1.2988249711649358,NA,NA
0,5,Caco2etKRASwtpool-,0.4816666666666667,NA,0.119876608130709,1.2988249711649358,NA,NA
0.5,0,Caco2etKRASwtpool-,0.8273333333333334,NA,0.119876608130709,1.2988249711649358,NA,NA
0.5,0.25,Caco2etKRASwtpool-,0.665,0.0017544444444445029,0.119876608130709,1.2988249711649358,1.1074626865671644,NA
0.5,0.5,Caco2etKRASwtpool-,0.615,-0.0912668888888889,0.119876608130709,1.2988249711649358,0.8285714285714284,NA
0.5,1,Caco2etKRASwtpool-,0.445,-0.04533288888888892,0.119876608130709,1.2988249711649358,1.045045045045045,NA
0.5,2.5,Caco2etKRASwtpool-,0.47833333333333333,0.06714866666666663,0.119876608130709,1.2988249711649358,1.295207667731629,NA
0.5,5,Caco2etKRASwtpool-,0.488,0.08950111111111109,0.119876608130709,1.2988249711649358,1.3496093749999998,NA
1,0,Caco2etKRASwtpool-,0.7743333333333333,NA,0.119876608130709,1.2988249711649358,NA,NA
1,0.25,Caco2etKRASwtpool-,0.598,-0.022757222222222206,0.119876608130709,1.2988249711649358,1.054726368159204,NA
1,0.5,Caco2etKRASwtpool-,0.5286666666666666,-0.13235588888888894,0.119876608130709,1.2988249711649358,0.7892503536067892,NA
1,1,Caco2etKRASwtpool-,0.42566666666666664,-0.03325488888888889,0.119876608130709,1.2988249711649358,1.1021474172954149,NA
1,2.5,Caco2etKRASwtpool-,0.45966666666666667,0.07482300000000003,0.119876608130709,1.2988249711649358,1.348550277606416,NA
1,5,Caco2etKRASwtpool-,0.49266666666666664,0.11969611111111106,0.119876608130709,1.2988249711649358,1.4664914586070956,NA
2.5,0,Caco2etKRASwtpool-,0.811,NA,0.119876608130709,1.2988249711649358,NA,NA
2.5,0.25,Caco2etKRASwtpool-,0.5356666666666667,-0.11448499999999995,0.119876608130709,1.2988249711649358,0.8341708542713568,NA
2.5,0.5,Caco2etKRASwtpool-,0.49133333333333334,-0.20099033333333344,0.119876608130709,1.2988249711649358,0.6592398427260813,NA
2.5,1,Caco2etKRASwtpool-,0.42566666666666664,-0.05498600000000009,0.119876608130709,1.2988249711649358,1.0383052814857805,NA
2.5,2.5,Caco2etKRASwtpool-,0.443,0.039932999999999996,0.119876608130709,1.2988249711649358,1.2423698384201076,NA
2.5,5,Caco2etKRASwtpool-,0.5176666666666666,0.1270349999999999,0.119876608130709,1.2988249711649358,1.4664823773324116,NA
5,0,Caco2etKRASwtpool-,0.8636666666666667,NA,0.119876608130709,1.2988249711649358,NA,NA
5,0.25,Caco2etKRASwtpool-,0.567,-0.12537277777777778,0.119876608130709,1.2988249711649358,0.772902232486528,NA
5,0.5,Caco2etKRASwtpool-,0.511,-0.22628344444444448,0.119876608130709,1.2988249711649358,0.5780504430811177,NA
5,1,Caco2etKRASwtpool-,0.457,-0.054866444444444495,0.119876608130709,1.2988249711649358,1.0012277470841007,NA
5,2.5,Caco2etKRASwtpool-,0.463,0.033757666666666686,0.119876608130709,1.2988249711649358,1.1905648665425204,NA
5,5,Caco2etKRASwtpool-,0.5816666666666667,0.1656672222222222,0.119876608130709,1.2988249711649358,1.5649402390438247,NA
0,0,Caco2etKRASwtpool+dox,1,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0,0.25,Caco2etKRASwtpool+dox,0.7563333333333333,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0,0.5,Caco2etKRASwtpool+dox,0.8106666666666666,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0,1,Caco2etKRASwtpool+dox,0.59,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0,2.5,Caco2etKRASwtpool+dox,0.5223333333333333,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0,5,Caco2etKRASwtpool+dox,0.7426666666666667,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0.5,0,Caco2etKRASwtpool+dox,0.849,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
0.5,0.25,Caco2etKRASwtpool+dox,0.651,0.00887300000000002,-0.3222593004678762,-0.5243316876122082,1.1308500477554921,NaN
0.5,0.5,Caco2etKRASwtpool+dox,0.7350000000000001,0.04674400000000012,-0.3222593004678762,-0.5243316876122082,1.284276729559749,NaN
0.5,1,Caco2etKRASwtpool+dox,0.5596666666666666,0.05875666666666668,-0.3222593004678762,-0.5243316876122082,1.2740348221044664,NaN
0.5,2.5,Caco2etKRASwtpool+dox,0.541,0.09753900000000004,-0.3222593004678762,-0.5243316876122082,1.3696441539578796,NaN
0.5,5,Caco2etKRASwtpool+dox,0.595,-0.035524,-0.3222593004678762,-0.5243316876122082,1.008230452674897,NaN
1,0,Caco2etKRASwtpool+dox,0.8436666666666667,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
1,0.25,Caco2etKRASwtpool+dox,0.6433333333333333,0.005240111111111112,-0.3222593004678762,-0.5243316876122082,1.1214953271028039,NaN
1,0.5,Caco2etKRASwtpool+dox,0.6806666666666666,-0.003265777777777812,-0.3222593004678762,-0.5243316876122082,1.082463465553236,NaN
1,1,Caco2etKRASwtpool+dox,0.52,0.022236666666666682,-0.3222593004678762,-0.5243316876122082,1.1798611111111112,NaN
1,2.5,Caco2etKRASwtpool+dox,0.5326666666666666,0.0919914444444444,-0.3222593004678762,-0.5243316876122082,1.3566333808844506,NaN
1,5,Caco2etKRASwtpool+dox,0.5706666666666667,-0.055896444444444526,-0.3222593004678762,-0.5243316876122082,0.9635093167701863,NaN
2.5,0,Caco2etKRASwtpool+dox,0.879,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
2.5,0.25,Caco2etKRASwtpool+dox,0.711,0.046182999999999974,-0.3222593004678762,-0.5243316876122082,1.261822376009227,NaN
2.5,0.5,Caco2etKRASwtpool+dox,0.6186666666666667,-0.09390933333333329,-0.3222593004678762,-0.5243316876122082,0.813811188811189,NaN
2.5,1,Caco2etKRASwtpool+dox,0.4653333333333334,-0.05327666666666664,-0.3222593004678762,-0.5243316876122082,0.9931421446384041,NaN
2.5,2.5,Caco2etKRASwtpool+dox,0.47400000000000003,0.014869000000000021,-0.3222593004678762,-0.5243316876122082,1.1381495564005069,NaN
2.5,5,Caco2etKRASwtpool+dox,0.5566666666666666,-0.09613733333333341,-0.3222593004678762,-0.5243316876122082,0.8533834586466165,NaN
5,0,Caco2etKRASwtpool+dox,0.9736666666666667,NA,-0.3222593004678762,-0.5243316876122082,NA,NA
5,0.25,Caco2etKRASwtpool+dox,0.7076666666666667,-0.028749888888888853,-0.3222593004678762,-0.5243316876122082,0.9236031927023947,NaN
5,0.5,Caco2etKRASwtpool+dox,0.812,0.022680888888888973,-0.3222593004678762,-0.5243316876122082,1.1471631205673762,NaN
5,1,Caco2etKRASwtpool+dox,0.49533333333333335,-0.07912999999999998,-0.3222593004678762,-0.5243316876122082,0.8645970937912816,NaN
5,2.5,Caco2etKRASwtpool+dox,0.4523333333333333,-0.056245222222222224,-0.3222593004678762,-0.5243316876122082,0.9202678027997564,NaN
5,5,Caco2etKRASwtpool+dox,0.6243333333333333,-0.09877644444444456,-0.3222593004678762,-0.5243316876122082,0.7551020408163263,NaN
0,0,Caco2KRASpool+,1,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0,0.25,Caco2KRASpool+,0.6336666666666667,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0,0.5,Caco2KRASpool+,0.6779999999999999,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0,1,Caco2KRASpool+,0.5693333333333334,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0,2.5,Caco2KRASpool+,0.571,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0,5,Caco2KRASpool+,0.6246666666666667,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0.5,0,Caco2KRASpool+,1.0686666666666667,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
0.5,0.25,Caco2KRASpool+,0.7103333333333334,0.033154888888888845,-0.6168270208662108,-0.6198795802205623,1.2646720368239355,NA
0.5,0.5,Caco2KRASpool+,0.6916666666666667,-0.032889333333333326,-0.6168270208662108,-0.6198795802205623,1.0443243243243245,NA
0.5,1,Caco2KRASpool+,0.5519999999999999,-0.056427555555555675,-0.6168270208662108,-0.6198795802205623,0.9613095238095236,NA
0.5,2.5,Caco2KRASpool+,0.5700000000000001,-0.04020866666666656,-0.6168270208662108,-0.6198795802205623,0.9976744186046514,NA
0.5,5,Caco2KRASpool+,0.7066666666666667,0.03910622222222215,-0.6168270208662108,-0.6198795802205623,1.2795454545454543,NA
1,0,Caco2KRASpool+,1.0856666666666666,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
1,0.25,Caco2KRASpool+,0.6223333333333333,-0.0656174444444445,-0.6168270208662108,-0.6198795802205623,0.9699911738746688,NA
1,0.5,Caco2KRASpool+,0.6563333333333333,-0.07974866666666658,-0.6168270208662108,-0.6198795802205623,0.9369544131910768,NA
1,1,Caco2KRASpool+,0.5066666666666667,-0.11143955555555551,-0.6168270208662108,-0.6198795802205623,0.872972972972973,NA
1,2.5,Caco2KRASpool+,0.5183333333333333,-0.10158233333333322,-0.6168270208662108,-0.6198795802205623,0.8906574394463669,NA
1,5,Caco2KRASpool+,0.6466666666666666,-0.0315131111111111,-0.6168270208662108,-0.6198795802205623,1.0622641509433959,NA
2.5,0,Caco2KRASpool+,1.102,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
2.5,0.25,Caco2KRASpool+,0.642,-0.05630066666666678,-0.6168270208662108,-0.6198795802205623,1.0232774674115455,NA
2.5,0.5,Caco2KRASpool+,0.68,-0.067156,-0.6168270208662108,-0.6198795802205623,1.0062500000000003,NA
2.5,1,Caco2KRASpool+,0.49633333333333335,-0.13107200000000002,-0.6168270208662108,-0.6198795802205623,0.8550628722700198,NA
2.5,2.5,Caco2KRASpool+,0.5126666666666667,-0.11657533333333325,-0.6168270208662108,-0.6198795802205623,0.8803009575923394,NA
2.5,5,Caco2KRASpool+,0.5886666666666667,-0.09971600000000014,-0.6168270208662108,-0.6198795802205623,0.912479740680713,NA
5,0,Caco2KRASpool+,1.2673333333333334,NA,-0.6168270208662108,-0.6198795802205623,NA,NA
5,0.25,Caco2KRASpool+,0.7263333333333334,-0.07673355555555561,-0.6168270208662108,-0.6198795802205623,1.3386114494518881,NA
5,0.5,Caco2KRASpool+,0.776,-0.08325199999999999,-0.6168270208662108,-0.6198795802205623,1.4375000000000004,NA
5,1,Caco2KRASpool+,0.5053333333333333,-0.21620177777777794,-0.6168270208662108,-0.6198795802205623,0.8706199460916441,NA
5,2.5,Caco2KRASpool+,0.554,-0.16964733333333326,-0.6168270208662108,-0.6198795802205623,0.9618834080717491,NA
5,5,Caco2KRASpool+,0.651,-0.14066088888888895,-0.6168270208662108,-0.6198795802205623,1.0754536771728749,NA
0,0,Car1,1,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0,0.25,Car1,0.555,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0,0.5,Car1,0.442,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0,1,Car1,0.43033333333333335,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0,2.5,Car1,0.379,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0,5,Car1,0.32166666666666666,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0.5,0,Car1,0.9966666666666666,NA,-0.7128596096096094,-1.636725388601037,NA,NA
0.5,0.25,Car1,0.5026666666666667,-0.050483333333333325,-0.7128596096096094,-1.636725388601037,0.9014745308310993,NaN
0.5,0.5,Car1,0.39899999999999997,-0.041526666666666656,-0.7128596096096094,-1.636725388601037,0.9339988907376596,NaN
0.5,1,Car1,0.3293333333333333,-0.09956555555555557,-0.7128596096096094,-1.636725388601037,0.8543737574552684,NaN
0.5,2.5,Car1,0.28833333333333333,-0.08940333333333333,-0.7128596096096094,-1.636725388601037,0.8772833723653397,NaN
0.5,5,Car1,0.20566666666666666,-0.11492777777777774,-0.7128596096096094,-1.636725388601037,0.8581619806966011,NaN
1,0,Car1,0.8996666666666667,NA,-0.7128596096096094,-1.636725388601037,NA,NA
1,0.25,Car1,0.4693333333333333,-0.02998166666666674,-0.7128596096096094,-1.636725388601037,1.0276381909547738,NaN
1,0.5,Car1,0.37133333333333335,-0.02631933333333336,-0.7128596096096094,-1.636725388601037,1.0471898197242842,NaN
1,1,Car1,0.30666666666666664,-0.08048988888888897,-0.7128596096096094,-1.636725388601037,0.9663461538461537,NaN
1,2.5,Car1,0.2703333333333333,-0.07064033333333336,-0.7128596096096094,-1.636725388601037,0.9885792599360438,NaN
1,5,Car1,0.19733333333333333,-0.09205944444444444,-0.7128596096096094,-1.636725388601037,0.9700996677740863,NaN
2.5,0,Car1,0.904,NA,-0.7128596096096094,-1.636725388601037,NA,NA
2.5,0.25,Car1,0.45233333333333337,-0.04938666666666669,-0.7128596096096094,-1.636725388601037,0.9878271454656117,NaN
2.5,0.5,Car1,0.328,-0.07156800000000002,-0.7128596096096094,-1.636725388601037,0.9732142857142858,NaN
2.5,1,Car1,0.266,-0.12302133333333332,-0.7128596096096094,-1.636725388601037,0.9069028156221616,NaN
2.5,2.5,Car1,0.22733333333333333,-0.1152826666666667,-0.7128596096096094,-1.636725388601037,0.9279551337359793,NaN
2.5,5,Car1,0.17833333333333334,-0.11245333333333335,-0.7128596096096094,-1.636725388601037,0.9423935091277891,NaN
5,0,Car1,0.888,NA,-0.7128596096096094,-1.636725388601037,NA,NA
5,0.25,Car1,0.40900000000000003,-0.08384000000000003,-0.7128596096096094,-1.636725388601037,0.9424703891708968,NaN
5,0.5,Car1,0.2926666666666667,-0.09982933333333333,-0.7128596096096094,-1.636725388601037,0.9472196041470311,NaN
5,1,Car1,0.24133333333333334,-0.1408026666666667,-0.7128596096096094,-1.636725388601037,0.8985061511423551,NaN
5,2.5,Car1,0.19566666666666668,-0.14088533333333333,-0.7128596096096094,-1.636725388601037,0.9113137173642768,NaN
5,5,Car1,0.164,-0.12164,-0.7128596096096094,-1.636725388601037,0.9453748006379586,NaN
0,0,DLD1et_wt,1,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0,0.25,DLD1et_wt,0.845,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0,0.5,DLD1et_wt,0.627,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0,1,DLD1et_wt,0.5413333333333333,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0,2.5,DLD1et_wt,0.4703333333333333,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0,5,DLD1et_wt,0.394,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0.5,0,DLD1et_wt,0.9566666666666667,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
0.5,0.25,DLD1et_wt,0.7676666666666667,-0.04071666666666662,-0.5479000368188509,-0.9897140439932315,0.8536585365853662,NaN
0.5,0.5,DLD1et_wt,0.6253333333333333,0.025503333333333322,-0.5479000368188509,-0.9897140439932315,1.1112099644128113,NaN
0.5,1,DLD1et_wt,0.43366666666666664,-0.08420888888888889,-0.5479000368188509,-0.9897140439932315,0.8864037669217186,NaN
0.5,2.5,DLD1et_wt,0.377,-0.0729522222222222,-0.5479000368188509,-0.9897140439932315,0.9197431781701445,NaN
0.5,5,DLD1et_wt,0.3133333333333333,-0.06359333333333339,-0.5479000368188509,-0.9897140439932315,0.9456310679611649,NaN
1,0,DLD1et_wt,0.9496666666666667,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
1,0.25,DLD1et_wt,0.7939999999999999,-0.008468333333333411,-0.5479000368188509,-0.9897140439932315,0.9967637540453073,NaN
1,0.5,DLD1et_wt,0.5756666666666667,-0.019774333333333338,-0.5479000368188509,-0.9897140439932315,0.9976433621366849,NaN
1,1,DLD1et_wt,0.4186666666666667,-0.09541955555555554,-0.5479000368188509,-0.9897140439932315,0.875573394495413,NaN
1,2.5,DLD1et_wt,0.36033333333333334,-0.08632655555555552,-0.5479000368188509,-0.9897140439932315,0.9067222511724858,NaN
1,5,DLD1et_wt,0.2796666666666667,-0.09450200000000003,-0.5479000368188509,-0.9897140439932315,0.9111522443313281,NaN
2.5,0,DLD1et_wt,0.869,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
2.5,0.25,DLD1et_wt,0.7120000000000001,-0.022304999999999908,-0.5479000368188509,-0.9897140439932315,0.9930555555555559,NaN
2.5,0.5,DLD1et_wt,0.5076666666666667,-0.037196333333333276,-0.5479000368188509,-0.9897140439932315,1.023696682464455,NaN
2.5,1,DLD1et_wt,0.399,-0.07141866666666663,-0.5479000368188509,-0.9897140439932315,0.9811425402107599,NaN
2.5,2.5,DLD1et_wt,0.338,-0.07071966666666663,-0.5479000368188509,-0.9897140439932315,0.9979859013091643,NaN
2.5,5,DLD1et_wt,0.266,-0.07638600000000001,-0.5479000368188509,-0.9897140439932315,1.0040871934604905,NaN
5,0,DLD1et_wt,0.9053333333333333,NA,-0.5479000368188509,-0.9897140439932315,NA,NA
5,0.25,DLD1et_wt,0.717,-0.04800666666666664,-0.5479000368188509,-0.9897140439932315,0.8822143698468787,NaN
5,0.5,DLD1et_wt,0.5033333333333333,-0.06431066666666674,-0.5479000368188509,-0.9897140439932315,0.9416107382550335,NaN
5,1,DLD1et_wt,0.37733333333333335,-0.11275377777777773,-0.5479000368188509,-0.9897140439932315,0.8886509635974305,NaN
5,2.5,DLD1et_wt,0.30766666666666664,-0.11814177777777779,-0.5479000368188509,-0.9897140439932315,0.9017814155031296,NaN
5,5,DLD1et_wt,0.268,-0.08870133333333335,-0.5479000368188509,-0.9897140439932315,0.9571948998178507,NaN
0,0,DLD1etKRASG13D,1,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0,0.25,DLD1etKRASG13D,0.8446666666666667,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0,0.5,DLD1etKRASG13D,0.5856666666666667,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0,1,DLD1etKRASG13D,0.37133333333333335,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0,2.5,DLD1etKRASG13D,0.283,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0,5,DLD1etKRASG13D,0.31333333333333335,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0.5,0,DLD1etKRASG13D,0.963,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
0.5,0.25,DLD1etKRASG13D,0.8843333333333333,0.07091933333333333,-0.35148508560727665,-1.5525762411347515,1.6628242074927952,NA
0.5,0.5,DLD1etKRASG13D,0.6183333333333333,0.05433633333333332,-0.35148508560727665,-1.5525762411347515,1.182532751091703,NA
0.5,1,DLD1etKRASG13D,0.369,0.011405999999999972,-0.35148508560727665,-1.5525762411347515,1.0549392498679346,NA
0.5,2.5,DLD1etKRASG13D,0.26033333333333336,-0.012195666666666605,-0.35148508560727665,-1.5525762411347515,1.0193780982424516,NA
0.5,5,DLD1etKRASG13D,0.23866666666666667,-0.06307333333333334,-0.35148508560727665,-1.5525762411347515,0.9505253940455343,NA
1,0,DLD1etKRASG13D,1.0539999999999998,NA,-0.35148508560727665,-1.5525762411347515,NA,NA
1,0.25,DLD1etKRASG13D,0.887,-0.003278666666666541,-0.35148508560727665,-1.5525762411347515,1.3746312684365782,NA
1,0.5,DLD1etKRASG13D,0.591,-0.02629266666666663,-0.35148508560727665,-1.5525762411347515,1.0130399348003258,NA
1,1,DLD1etKRASG13D,0.36766666666666664,-0.023718666666666666,-0.35148508560727665,-1.5525762411347515,0.9942013705851344,NA
1,2.5,DLD1etKRASG13D,0.254,-0.04428199999999993,-0.35148508560727665,-1.5525762411347515,0.9611260053619304,NA
